minute,day,hour,day_of_week,is_weekend,room,running_washers,running_dryers,wash_queue,dry_queue
32685,22,16,1,0,women,0,4,0,0
32686,22,16,1,0,women,0,4,0,0
32687,22,16,1,0,women,0,4,0,0
32688,22,16,1,0,women,0,4,0,0
32689,22,16,1,0,women,0,4,0,0
32690,22,16,1,0,women,0,4,0,0
32691,22,16,1,0,women,1,4,0,0
32692,22,16,1,0,women,1,3,0,0
32693,22,16,1,0,women,1,3,0,0
32694,22,16,1,0,women,1,2,0,0
32695,22,16,1,0,women,1,2,0,0
32696,22,16,1,0,women,1,2,0,0
32697,22,16,1,0,women,2,2,0,0
32698,22,16,1,0,women,2,2,0,0
32699,22,16,1,0,women,2,2,0,0
32700,22,17,1,0,women,2,2,0,0
32701,22,17,1,0,women,2,2,0,0
32702,22,17,1,0,women,3,2,0,0
32703,22,17,1,0,women,3,2,0,0
32704,22,17,1,0,women,3,2,0,0
32705,22,17,1,0,women,3,2,0,0
32706,22,17,1,0,women,3,2,0,0
32707,22,17,1,0,women,3,2,0,0
32708,22,17,1,0,women,3,2,0,0
32709,22,17,1,0,women,3,2,0,0
32710,22,17,1,0,women,3,2,0,0
32711,22,17,1,0,women,3,2,0,0
32712,22,17,1,0,women,3,2,0,0
32713,22,17,1,0,women,3,2,0,0
32714,22,17,1,0,women,3,2,0,0
32715,22,17,1,0,women,3,2,0,0
32716,22,17,1,0,women,3,2,0,0
32717,22,17,1,0,women,3,2,0,0
32718,22,17,1,0,women,3,2,0,0
32719,22,17,1,0,women,3,2,0,0
32720,22,17,1,0,women,3,2,0,0
32721,22,17,1,0,women,3,2,0,0
32722,22,17,1,0,women,3,2,0,0
32723,22,17,1,0,women,3,2,0,0
32724,22,17,1,0,women,3,2,0,0
32725,22,17,1,0,women,3,2,0,0
32726,22,17,1,0,women,3,2,0,0
32727,22,17,1,0,women,3,2,0,0
32728,22,17,1,0,women,3,2,0,0
32729,22,17,1,0,women,3,2,0,0
32730,22,17,1,0,women,3,2,0,0
32731,22,17,1,0,women,3,2,0,0
32732,22,17,1,0,women,3,2,0,0
32733,22,17,1,0,women,3,2,0,0
32734,22,17,1,0,women,3,2,0,0
32735,22,17,1,0,women,3,2,0,0
32736,22,17,1,0,women,3,2,0,0
32737,22,17,1,0,women,3,2,0,0
32738,22,17,1,0,women,4,2,0,0
32739,22,17,1,0,women,3,3,0,0
32740,22,17,1,0,women,3,3,0,0
32741,22,17,1,0,women,3,3,0,0
32742,22,17,1,0,women,3,3,0,0
32743,22,17,1,0,women,3,3,0,0
32744,22,17,1,0,women,3,3,0,0
32745,22,17,1,0,women,3,3,0,0
32746,22,17,1,0,women,3,3,0,0
32747,22,17,1,0,women,3,3,0,0
32748,22,17,1,0,women,2,3,0,0
32749,22,17,1,0,women,2,3,0,0
32750,22,17,1,0,women,2,3,0,0
32751,22,17,1,0,women,2,3,0,0
32752,22,17,1,0,women,2,3,0,0
32753,22,17,1,0,women,2,3,0,0
32754,22,17,1,0,women,2,3,0,0
32755,22,17,1,0,women,2,3,0,0
32756,22,17,1,0,women,3,3,0,0
32757,22,17,1,0,women,3,3,0,0
32758,22,17,1,0,women,3,3,0,0
32759,22,17,1,0,women,3,3,0,0
32760,22,18,1,0,women,3,3,0,0
32761,22,18,1,0,women,3,3,0,0
32762,22,18,1,0,women,2,4,0,0
32763,22,18,1,0,women,2,4,0,0
32764,22,18,1,0,women,2,4,0,0
32765,22,18,1,0,women,2,4,0,0
32766,22,18,1,0,women,2,2,0,0
32767,22,18,1,0,women,2,2,0,0
32768,22,18,1,0,women,2,2,0,0
32769,22,18,1,0,women,2,2,0,0
32770,22,18,1,0,women,2,2,0,0
32771,22,18,1,0,women,2,2,0,0
32772,22,18,1,0,women,2,2,0,0
32773,22,18,1,0,women,1,3,0,0
32774,22,18,1,0,women,1,3,0,0
32775,22,18,1,0,women,1,3,0,0
32776,22,18,1,0,women,1,3,0,0
32777,22,18,1,0,women,1,3,0,0
32778,22,18,1,0,women,1,3,0,0
32779,22,18,1,0,women,1,3,0,0
32780,22,18,1,0,women,1,3,0,0
32781,22,18,1,0,women,1,3,0,0
32782,22,18,1,0,women,1,3,0,0
32783,22,18,1,0,women,1,3,0,0
32784,22,18,1,0,women,1,3,0,0
32785,22,18,1,0,women,1,3,0,0
32786,22,18,1,0,women,1,3,0,0
32787,22,18,1,0,women,1,3,0,0
32788,22,18,1,0,women,1,3,0,0
32789,22,18,1,0,women,1,3,0,0
32790,22,18,1,0,women,1,3,0,0
32791,22,18,1,0,women,1,3,0,0
32792,22,18,1,0,women,1,3,0,0
32793,22,18,1,0,women,1,3,0,0
32794,22,18,1,0,women,1,3,0,0
32795,22,18,1,0,women,1,3,0,0
32796,22,18,1,0,women,1,3,0,0
32797,22,18,1,0,women,1,3,0,0
32798,22,18,1,0,women,0,4,0,0
32799,22,18,1,0,women,0,4,0,0
32800,22,18,1,0,women,0,4,0,0
32801,22,18,1,0,women,1,4,0,0
32802,22,18,1,0,women,1,4,0,0
32803,22,18,1,0,women,1,4,0,0
32804,22,18,1,0,women,1,4,0,0
32805,22,18,1,0,women,1,4,0,0
32806,22,18,1,0,women,2,4,0,0
32807,22,18,1,0,women,2,4,0,0
32808,22,18,1,0,women,2,4,0,0
32809,22,18,1,0,women,2,4,0,0
32810,22,18,1,0,women,2,4,0,0
32811,22,18,1,0,women,3,4,0,0
32812,22,18,1,0,women,3,4,0,0
32813,22,18,1,0,women,3,4,0,0
32814,22,18,1,0,women,3,4,0,0
32815,22,18,1,0,women,3,4,0,0
32816,22,18,1,0,women,3,4,0,0
32817,22,18,1,0,women,3,4,0,0
32818,22,18,1,0,women,3,4,0,0
32819,22,18,1,0,women,3,4,0,0
32820,22,19,1,0,women,3,4,0,0
32821,22,19,1,0,women,3,4,0,0
32822,22,19,1,0,women,3,4,0,0
32823,22,19,1,0,women,3,4,0,0
32824,22,19,1,0,women,4,4,0,0
32825,22,19,1,0,women,4,4,0,0
32826,22,19,1,0,women,4,4,0,0
32827,22,19,1,0,women,4,4,0,0
32828,22,19,1,0,women,4,4,0,0
32829,22,19,1,0,women,4,4,0,0
32830,22,19,1,0,women,4,4,0,0
32831,22,19,1,0,women,4,4,0,0
32832,22,19,1,0,women,4,4,0,0
32833,22,19,1,0,women,4,4,0,0
32834,22,19,1,0,women,5,4,0,0
32835,22,19,1,0,women,5,4,0,0
32836,22,19,1,0,women,5,4,0,0
32837,22,19,1,0,women,5,4,0,0
32838,22,19,1,0,women,5,4,0,0
32839,22,19,1,0,women,5,4,0,0
32840,22,19,1,0,women,5,3,0,0
32841,22,19,1,0,women,5,3,0,0
32842,22,19,1,0,women,5,3,0,0
32843,22,19,1,0,women,5,3,0,0
32844,22,19,1,0,women,5,3,0,0
32845,22,19,1,0,women,5,3,0,0
32846,22,19,1,0,women,5,3,0,0
32847,22,19,1,0,women,5,3,0,0
32848,22,19,1,0,women,5,3,0,0
32849,22,19,1,0,women,5,3,0,0
32850,22,19,1,0,women,5,3,0,0
32851,22,19,1,0,women,5,3,0,0
32852,22,19,1,0,women,4,4,0,0
32853,22,19,1,0,women,4,4,0,0
32854,22,19,1,0,women,4,5,0,0
32855,22,19,1,0,women,3,5,0,1
32856,22,19,1,0,women,3,5,0,1
32857,22,19,1,0,women,3,5,0,1
32858,22,19,1,0,women,4,5,0,1
32859,22,19,1,0,women,4,5,0,1
32860,22,19,1,0,women,4,5,0,1
32861,22,19,1,0,women,4,5,0,0
32862,22,19,1,0,women,5,5,0,0
32863,22,19,1,0,women,5,5,0,0
32864,22,19,1,0,women,5,5,0,0
32865,22,19,1,0,women,5,5,0,0
32866,22,19,1,0,women,5,5,0,0
32867,22,19,1,0,women,5,5,0,0
32868,22,19,1,0,women,5,4,0,0
32869,22,19,1,0,women,6,4,0,0
32870,22,19,1,0,women,6,4,0,0
32871,22,19,1,0,women,6,4,0,0
32872,22,19,1,0,women,7,4,0,0
32873,22,19,1,0,women,7,4,0,0
32874,22,19,1,0,women,7,4,0,0
32875,22,19,1,0,women,8,4,0,0
32876,22,19,1,0,women,8,4,0,0
32877,22,19,1,0,women,8,4,0,0
32878,22,19,1,0,women,9,4,0,0
32879,22,19,1,0,women,8,4,0,0
32880,22,20,1,0,women,8,4,0,0
32881,22,20,1,0,women,9,4,0,0
32882,22,20,1,0,women,9,4,0,0
32883,22,20,1,0,women,10,4,0,0
32884,22,20,1,0,women,10,4,0,0
32885,22,20,1,0,women,10,4,0,0
32886,22,20,1,0,women,10,4,1,0
32887,22,20,1,0,women,10,4,2,0
32888,22,20,1,0,women,10,4,2,0
32889,22,20,1,0,women,10,4,3,0
32890,22,20,1,0,women,10,4,3,0
32891,22,20,1,0,women,10,4,3,0
32892,22,20,1,0,women,10,4,3,0
32893,22,20,1,0,women,10,4,4,0
32894,22,20,1,0,women,10,4,4,0
32895,22,20,1,0,women,10,4,4,0
32896,22,20,1,0,women,10,5,3,0
32897,22,20,1,0,women,10,4,3,0
32898,22,20,1,0,women,10,4,3,0
32899,22,20,1,0,women,10,4,3,0
32900,22,20,1,0,women,10,4,3,0
32901,22,20,1,0,women,10,4,3,0
32902,22,20,1,0,women,10,4,3,0
32903,22,20,1,0,women,10,4,3,0
32904,22,20,1,0,women,10,4,3,0
32905,22,20,1,0,women,10,4,4,0
32906,22,20,1,0,women,10,4,4,0
32907,22,20,1,0,women,10,4,4,0
32908,22,20,1,0,women,10,4,4,0
32909,22,20,1,0,women,10,4,4,0
32910,22,20,1,0,women,10,4,4,0
32911,22,20,1,0,women,10,5,3,0
32912,22,20,1,0,women,10,5,2,1
32913,22,20,1,0,women,10,5,1,1
32914,22,20,1,0,women,10,5,0,2
32915,22,20,1,0,women,10,5,0,2
32916,22,20,1,0,women,9,5,0,2
32917,22,20,1,0,women,9,5,0,2
32918,22,20,1,0,women,9,5,0,2
32919,22,20,1,0,women,8,5,0,3
32920,22,20,1,0,women,8,5,0,3
32921,22,20,1,0,women,9,5,0,3
32922,22,20,1,0,women,9,5,0,3
32923,22,20,1,0,women,9,5,0,3
32924,22,20,1,0,women,9,5,0,3
32925,22,20,1,0,women,9,5,0,3
32926,22,20,1,0,women,9,5,0,3
32927,22,20,1,0,women,8,5,0,4
32928,22,20,1,0,women,8,5,0,4
32929,22,20,1,0,women,8,5,0,4
32930,22,20,1,0,women,7,5,0,5
32931,22,20,1,0,women,7,5,0,5
32932,22,20,1,0,women,7,5,0,5
32933,22,20,1,0,women,7,5,0,5
32934,22,20,1,0,women,8,5,0,5
32935,22,20,1,0,women,8,5,0,5
32936,22,20,1,0,women,9,5,0,5
32937,22,20,1,0,women,8,5,0,6
32938,22,20,1,0,women,9,5,0,5
32939,22,20,1,0,women,9,5,0,5
32940,22,21,1,0,women,9,5,0,5
32941,22,21,1,0,women,9,5,0,5
32942,22,21,1,0,women,9,5,0,5
32943,22,21,1,0,women,9,5,0,5
32944,22,21,1,0,women,9,5,0,5
32945,22,21,1,0,women,8,5,0,5
32946,22,21,1,0,women,8,5,0,5
32947,22,21,1,0,women,8,5,0,5
32948,22,21,1,0,women,7,5,0,6
32949,22,21,1,0,women,7,5,0,5
32950,22,21,1,0,women,6,5,0,5
32951,22,21,1,0,women,6,5,0,5
32952,22,21,1,0,women,5,5,0,5
32953,22,21,1,0,women,5,5,0,5
32954,22,21,1,0,women,5,5,0,5
32955,22,21,1,0,women,5,5,0,5
32956,22,21,1,0,women,5,5,0,5
32957,22,21,1,0,women,5,5,0,4
32958,22,21,1,0,women,5,5,0,4
32959,22,21,1,0,women,5,5,0,4
32960,22,21,1,0,women,5,5,0,4
32961,22,21,1,0,women,5,5,0,4
32962,22,21,1,0,women,5,5,0,4
32963,22,21,1,0,women,6,5,0,4
32964,22,21,1,0,women,6,5,0,3
32965,22,21,1,0,women,7,5,0,3
32966,22,21,1,0,women,7,5,0,3
32967,22,21,1,0,women,7,5,0,3
32968,22,21,1,0,women,8,5,0,3
32969,22,21,1,0,women,8,5,0,3
32970,22,21,1,0,women,8,5,0,3
32971,22,21,1,0,women,7,5,0,4
32972,22,21,1,0,women,7,5,0,4
32973,22,21,1,0,women,8,5,0,4
32974,22,21,1,0,women,8,5,0,4
32975,22,21,1,0,women,8,5,0,4
32976,22,21,1,0,women,8,5,0,4
32977,22,21,1,0,women,7,5,0,5
32978,22,21,1,0,women,6,5,0,5
32979,22,21,1,0,women,6,5,0,5
32980,22,21,1,0,women,6,5,0,4
32981,22,21,1,0,women,6,5,0,4
32982,22,21,1,0,women,6,5,0,4
32983,22,21,1,0,women,6,5,0,4
32984,22,21,1,0,women,6,5,0,4
32985,22,21,1,0,women,6,5,0,4
32986,22,21,1,0,women,6,5,0,4
32987,22,21,1,0,women,5,5,0,5
32988,22,21,1,0,women,5,5,0,4
32989,22,21,1,0,women,5,5,0,4
32990,22,21,1,0,women,5,5,0,4
32991,22,21,1,0,women,5,5,0,4
32992,22,21,1,0,women,5,5,0,4
32993,22,21,1,0,women,5,5,0,4
32994,22,21,1,0,women,4,5,0,4
32995,22,21,1,0,women,4,5,0,4
32996,22,21,1,0,women,4,5,0,4
32997,22,21,1,0,women,4,5,0,4
32998,22,21,1,0,women,4,5,0,4
32999,22,21,1,0,women,4,5,0,4
33000,22,22,1,0,women,5,5,0,4
33001,22,22,1,0,women,5,5,0,4
33002,22,22,1,0,women,5,5,0,4
33003,22,22,1,0,women,5,5,0,4
33004,22,22,1,0,women,4,5,0,5
33005,22,22,1,0,women,4,5,0,5
33006,22,22,1,0,women,4,5,0,5
33007,22,22,1,0,women,5,5,0,5
33008,22,22,1,0,women,4,5,0,6
33009,22,22,1,0,women,4,5,0,6
33010,22,22,1,0,women,4,5,0,6
33011,22,22,1,0,women,4,5,0,5
33012,22,22,1,0,women,4,5,0,5
33013,22,22,1,0,women,4,5,0,5
33014,22,22,1,0,women,4,5,0,5
33015,22,22,1,0,women,4,5,0,5
33016,22,22,1,0,women,4,5,0,5
33017,22,22,1,0,women,4,5,0,5
33018,22,22,1,0,women,4,5,0,5
33019,22,22,1,0,women,4,5,0,5
33020,22,22,1,0,women,3,5,0,6
33021,22,22,1,0,women,3,5,0,5
33022,22,22,1,0,women,3,5,0,5
33023,22,22,1,0,women,4,5,0,5
33024,22,22,1,0,women,4,5,0,5
33025,22,22,1,0,women,4,5,0,5
33026,22,22,1,0,women,4,5,0,5
33027,22,22,1,0,women,4,5,0,5
33028,22,22,1,0,women,4,5,0,5
33029,22,22,1,0,women,4,5,0,5
33030,22,22,1,0,women,4,5,0,5
33031,22,22,1,0,women,4,5,0,5
33032,22,22,1,0,women,4,5,0,5
33033,22,22,1,0,women,4,5,0,5
33034,22,22,1,0,women,4,5,0,5
33035,22,22,1,0,women,4,5,0,5
33036,22,22,1,0,women,4,5,0,5
33037,22,22,1,0,women,4,5,0,5
33038,22,22,1,0,women,4,5,0,5
33039,22,22,1,0,women,4,5,0,5
33040,22,22,1,0,women,4,5,0,5
33041,22,22,1,0,women,4,5,0,5
33042,22,22,1,0,women,4,5,0,5
33043,22,22,1,0,women,4,5,0,5
33044,22,22,1,0,women,4,5,0,5
33045,22,22,1,0,women,4,5,0,5
33046,22,22,1,0,women,4,5,0,5
33047,22,22,1,0,women,4,5,0,5
33048,22,22,1,0,women,4,5,0,5
33049,22,22,1,0,women,4,5,0,5
33050,22,22,1,0,women,5,5,0,5
33051,22,22,1,0,women,5,5,0,5
33052,22,22,1,0,women,5,5,0,5
33053,22,22,1,0,women,5,5,0,4
33054,22,22,1,0,women,5,5,0,4
33055,22,22,1,0,women,4,5,0,5
33056,22,22,1,0,women,3,5,0,6
33057,22,22,1,0,women,3,5,0,6
33058,22,22,1,0,women,3,5,0,5
33059,22,22,1,0,women,3,5,0,5
33060,22,23,1,0,women,3,5,0,5
33061,22,23,1,0,women,3,5,0,5
33062,22,23,1,0,women,3,5,0,4
33063,22,23,1,0,women,3,5,0,4
33064,22,23,1,0,women,3,5,0,4
33065,22,23,1,0,women,4,5,0,4
33066,22,23,1,0,women,4,5,0,4
33067,22,23,1,0,women,4,5,0,4
33068,22,23,1,0,women,4,5,0,4
33069,22,23,1,0,women,3,5,0,5
33070,22,23,1,0,women,3,5,0,5
33071,22,23,1,0,women,2,5,0,6
33072,22,23,1,0,women,2,5,0,5
33073,22,23,1,0,women,2,5,0,5
33074,22,23,1,0,women,2,5,0,5
33075,22,23,1,0,women,2,5,0,5
33076,22,23,1,0,women,2,5,0,5
33077,22,23,1,0,women,2,5,0,5
33078,22,23,1,0,women,2,5,0,5
33079,22,23,1,0,women,3,5,0,5
33080,22,23,1,0,women,3,5,0,5
33081,22,23,1,0,women,3,5,0,5
33082,22,23,1,0,women,3,5,0,5
33083,22,23,1,0,women,3,5,0,5
33084,22,23,1,0,women,3,5,0,5
33085,22,23,1,0,women,2,5,0,6
33086,22,23,1,0,women,3,5,0,6
33087,22,23,1,0,women,3,5,0,6
33088,22,23,1,0,women,4,5,0,6
33089,22,23,1,0,women,4,5,0,6
33090,22,23,1,0,women,4,5,0,6
33091,22,23,1,0,women,4,5,0,5
33092,22,23,1,0,women,4,5,0,5
33093,22,23,1,0,women,4,5,0,5
33094,22,23,1,0,women,4,5,0,4
33095,22,23,1,0,women,4,5,0,4
33096,22,23,1,0,women,4,5,0,4
33097,22,23,1,0,women,4,5,0,4
33098,22,23,1,0,women,4,5,0,4
33099,22,23,1,0,women,4,5,0,4
33100,22,23,1,0,women,4,5,0,4
33101,22,23,1,0,women,4,5,0,4
33102,22,23,1,0,women,4,5,0,4
33103,22,23,1,0,women,4,5,0,3
33104,22,23,1,0,women,4,5,0,4
33105,22,23,1,0,women,4,5,0,4
33106,22,23,1,0,women,4,5,0,4
33107,22,23,1,0,women,4,5,0,4
33108,22,23,1,0,women,4,5,0,4
33109,22,23,1,0,women,4,5,0,4
33110,22,23,1,0,women,4,5,0,4
33111,22,23,1,0,women,4,5,0,4
33112,22,23,1,0,women,4,5,0,4
33113,22,23,1,0,women,4,5,0,4
33114,22,23,1,0,women,4,5,0,4
33115,22,23,1,0,women,4,5,0,4
33116,22,23,1,0,women,4,5,0,4
33117,22,23,1,0,women,5,5,0,4
33118,22,23,1,0,women,5,5,0,4
33119,22,23,1,0,women,5,5,0,4
33120,23,0,2,0,women,6,5,0,4
33121,23,0,2,0,women,6,5,0,4
33122,23,0,2,0,women,6,5,0,4
33123,23,0,2,0,women,6,5,0,4
33124,23,0,2,0,women,5,5,0,5
33125,23,0,2,0,women,5,5,0,5
33126,23,0,2,0,women,5,5,0,5
33127,23,0,2,0,women,6,5,0,5
33128,23,0,2,0,women,7,5,0,5
33129,23,0,2,0,women,6,5,0,4
33130,23,0,2,0,women,6,5,0,4
33131,23,0,2,0,women,6,5,0,4
33132,23,0,2,0,women,6,5,0,4
33133,23,0,2,0,women,6,5,0,4
33134,23,0,2,0,women,6,5,0,4
33135,23,0,2,0,women,6,5,0,4
33136,23,0,2,0,women,6,5,0,4
33137,23,0,2,0,women,7,5,0,4
33138,23,0,2,0,women,7,5,0,4
33139,23,0,2,0,women,7,5,0,4
33140,23,0,2,0,women,7,5,0,4
33141,23,0,2,0,women,7,5,0,4
33142,23,0,2,0,women,8,5,0,3
33143,23,0,2,0,women,8,5,0,3
33144,23,0,2,0,women,8,5,0,3
33145,23,0,2,0,women,8,5,0,3
33146,23,0,2,0,women,8,5,0,3
33147,23,0,2,0,women,8,5,0,3
33148,23,0,2,0,women,8,5,0,3
33149,23,0,2,0,women,8,5,0,2
33150,23,0,2,0,women,8,5,0,2
33151,23,0,2,0,women,8,5,0,2
33152,23,0,2,0,women,8,5,0,2
33153,23,0,2,0,women,9,5,0,2
33154,23,0,2,0,women,9,5,0,2
33155,23,0,2,0,women,9,5,0,2
33156,23,0,2,0,women,10,5,0,2
33157,23,0,2,0,women,10,5,0,2
33158,23,0,2,0,women,10,5,0,2
33159,23,0,2,0,women,10,5,0,2
33160,23,0,2,0,women,10,5,0,2
33161,23,0,2,0,women,9,5,0,3
33162,23,0,2,0,women,9,5,0,3
33163,23,0,2,0,women,9,5,0,3
33164,23,0,2,0,women,9,5,0,3
33165,23,0,2,0,women,9,5,0,3
33166,23,0,2,0,women,8,5,0,3
33167,23,0,2,0,women,9,5,0,3
33168,23,0,2,0,women,9,5,0,3
33169,23,0,2,0,women,9,5,0,3
33170,23,0,2,0,women,7,5,0,5
33171,23,0,2,0,women,7,5,0,5
33172,23,0,2,0,women,7,5,0,5
33173,23,0,2,0,women,7,5,0,5
33174,23,0,2,0,women,7,5,0,5
33175,23,0,2,0,women,6,5,0,6
33176,23,0,2,0,women,6,5,0,6
33177,23,0,2,0,women,7,5,0,6
33178,23,0,2,0,women,7,5,0,6
33179,23,0,2,0,women,7,5,0,6
33180,23,1,2,0,women,7,5,0,5
33181,23,1,2,0,women,7,5,0,5
33182,23,1,2,0,women,6,5,0,6
33183,23,1,2,0,women,5,5,0,7
33184,23,1,2,0,women,5,5,0,7
33185,23,1,2,0,women,5,5,0,6
33186,23,1,2,0,women,5,5,0,6
33187,23,1,2,0,women,5,5,0,6
33188,23,1,2,0,women,5,5,0,5
33189,23,1,2,0,women,4,5,0,5
33190,23,1,2,0,women,4,5,0,4
33191,23,1,2,0,women,4,5,0,4
33192,23,1,2,0,women,4,5,0,4
33193,23,1,2,0,women,4,5,0,4
33194,23,1,2,0,women,4,5,0,4
33195,23,1,2,0,women,4,5,0,4
33196,23,1,2,0,women,4,5,0,4
33197,23,1,2,0,women,3,5,0,5
33198,23,1,2,0,women,3,5,0,5
33199,23,1,2,0,women,3,5,0,5
33200,23,1,2,0,women,3,5,0,5
33201,23,1,2,0,women,3,5,0,5
33202,23,1,2,0,women,3,5,0,5
33203,23,1,2,0,women,2,5,0,5
33204,23,1,2,0,women,2,5,0,5
33205,23,1,2,0,women,2,5,0,5
33206,23,1,2,0,women,2,5,0,5
33207,23,1,2,0,women,2,5,0,5
33208,23,1,2,0,women,2,5,0,5
33209,23,1,2,0,women,2,5,0,5
33210,23,1,2,0,women,2,5,0,5
33211,23,1,2,0,women,2,5,0,5
33212,23,1,2,0,women,2,5,0,5
33213,23,1,2,0,women,2,5,0,5
33214,23,1,2,0,women,2,5,0,5
33215,23,1,2,0,women,2,5,0,5
33216,23,1,2,0,women,1,5,0,4
33217,23,1,2,0,women,1,5,0,4
33218,23,1,2,0,women,1,5,0,3
33219,23,1,2,0,women,1,5,0,3
33220,23,1,2,0,women,1,5,0,3
33221,23,1,2,0,women,1,5,0,3
33222,23,1,2,0,women,1,5,0,3
33223,23,1,2,0,women,0,5,0,3
33224,23,1,2,0,women,0,5,0,3
33225,23,1,2,0,women,0,5,0,3
33226,23,1,2,0,women,0,5,0,3
33227,23,1,2,0,women,0,5,0,3
33228,23,1,2,0,women,0,5,0,3
33229,23,1,2,0,women,0,5,0,3
33230,23,1,2,0,women,0,5,0,3
33231,23,1,2,0,women,0,5,0,3
33232,23,1,2,0,women,0,5,0,3
33233,23,1,2,0,women,0,5,0,3
33234,23,1,2,0,women,0,5,0,2
33235,23,1,2,0,women,0,5,0,2
33236,23,1,2,0,women,0,5,0,2
33237,23,1,2,0,women,0,5,0,2
33238,23,1,2,0,women,0,5,0,2
33239,23,1,2,0,women,0,5,0,2
33240,23,2,2,0,women,0,5,0,2
33241,23,2,2,0,women,0,5,0,2
33242,23,2,2,0,women,0,5,0,2
33243,23,2,2,0,women,0,5,0,2
33244,23,2,2,0,women,0,5,0,2
33245,23,2,2,0,women,0,5,0,2
33246,23,2,2,0,women,0,5,0,1
33247,23,2,2,0,women,0,5,0,1
33248,23,2,2,0,women,1,5,0,1
33249,23,2,2,0,women,1,5,0,1
33250,23,2,2,0,women,1,5,0,0
33251,23,2,2,0,women,1,5,0,0
33252,23,2,2,0,women,1,5,0,0
33253,23,2,2,0,women,1,5,0,0
33254,23,2,2,0,women,1,5,0,0
33255,23,2,2,0,women,1,5,0,0
33256,23,2,2,0,women,1,5,0,0
33257,23,2,2,0,women,1,5,0,0
33258,23,2,2,0,women,1,5,0,0
33259,23,2,2,0,women,1,5,0,0
33260,23,2,2,0,women,1,5,0,0
33261,23,2,2,0,women,1,5,0,0
33262,23,2,2,0,women,1,5,0,0
33263,23,2,2,0,women,1,5,0,0
33264,23,2,2,0,women,1,5,0,0
33265,23,2,2,0,women,1,5,0,0
33266,23,2,2,0,women,1,5,0,0
33267,23,2,2,0,women,1,5,0,0
33268,23,2,2,0,women,1,5,0,0
33269,23,2,2,0,women,2,5,0,0
33270,23,2,2,0,women,2,5,0,0
33271,23,2,2,0,women,2,5,0,0
33272,23,2,2,0,women,3,5,0,0
33273,23,2,2,0,women,3,5,0,0
33274,23,2,2,0,women,3,5,0,0
33275,23,2,2,0,women,3,5,0,0
33276,23,2,2,0,women,3,5,0,0
33277,23,2,2,0,women,3,5,0,0
33278,23,2,2,0,women,3,5,0,0
33279,23,2,2,0,women,3,5,0,0
33280,23,2,2,0,women,3,5,0,0
33281,23,2,2,0,women,3,5,0,0
33282,23,2,2,0,women,3,5,0,0
33283,23,2,2,0,women,3,5,0,0
33284,23,2,2,0,women,3,5,0,0
33285,23,2,2,0,women,3,4,0,0
33286,23,2,2,0,women,3,4,0,0
33287,23,2,2,0,women,3,4,0,0
33288,23,2,2,0,women,3,4,0,0
33289,23,2,2,0,women,3,4,0,0
33290,23,2,2,0,women,3,4,0,0
33291,23,2,2,0,women,3,5,0,0
33292,23,2,2,0,women,3,5,0,0
33293,23,2,2,0,women,3,5,0,0
33294,23,2,2,0,women,3,5,0,0
33295,23,2,2,0,women,3,5,0,0
33296,23,2,2,0,women,3,5,0,0
33297,23,2,2,0,women,3,5,0,0
33298,23,2,2,0,women,3,5,0,0
33299,23,2,2,0,women,3,5,0,0
33300,23,3,2,0,women,3,5,0,0
33301,23,3,2,0,women,3,5,0,0
33302,23,3,2,0,women,3,5,0,0
33303,23,3,2,0,women,3,5,0,0
33304,23,3,2,0,women,3,5,0,0
33305,23,3,2,0,women,4,5,0,0
33306,23,3,2,0,women,4,5,0,0
33307,23,3,2,0,women,4,5,0,0
33308,23,3,2,0,women,3,5,0,1
33309,23,3,2,0,women,3,5,0,1
33310,23,3,2,0,women,3,5,0,1
33311,23,3,2,0,women,3,5,0,1
33312,23,3,2,0,women,3,5,0,1
33313,23,3,2,0,women,3,5,0,1
33314,23,3,2,0,women,3,5,0,1
33315,23,3,2,0,women,4,5,0,1
33316,23,3,2,0,women,4,5,0,1
33317,23,3,2,0,women,4,5,0,1
33318,23,3,2,0,women,4,5,0,1
33319,23,3,2,0,women,4,5,0,1
33320,23,3,2,0,women,4,5,0,1
33321,23,3,2,0,women,4,5,0,1
33322,23,3,2,0,women,4,5,0,1
33323,23,3,2,0,women,4,5,0,1
33324,23,3,2,0,women,4,5,0,1
33325,23,3,2,0,women,4,5,0,1
33326,23,3,2,0,women,4,5,0,1
33327,23,3,2,0,women,4,5,0,1
33328,23,3,2,0,women,4,5,0,1
33329,23,3,2,0,women,4,5,0,1
33330,23,3,2,0,women,4,5,0,0
33331,23,3,2,0,women,4,5,0,0
33332,23,3,2,0,women,4,4,0,0
33333,23,3,2,0,women,4,4,0,0
33334,23,3,2,0,women,4,4,0,0
33335,23,3,2,0,women,5,4,0,0
33336,23,3,2,0,women,5,4,0,0
33337,23,3,2,0,women,4,5,0,0
33338,23,3,2,0,women,4,5,0,0
33339,23,3,2,0,women,4,5,0,0
33340,23,3,2,0,women,4,5,0,0
33341,23,3,2,0,women,3,5,0,0
33342,23,3,2,0,women,3,5,0,0
33343,23,3,2,0,women,3,5,0,0
33344,23,3,2,0,women,3,5,0,0
33345,23,3,2,0,women,3,5,0,0
33346,23,3,2,0,women,3,5,0,0
33347,23,3,2,0,women,3,5,0,0
33348,23,3,2,0,women,3,5,0,0
